Game_ID,Genre,Session_Date,Daily_Active_Sessions,Avg_Session_Duration,Levels_Completed,Coins_Earned,Coins_Spent,Ads_Revenue,InApp_Purchase_Revenue,Bug_Reports,Server_Downtime_Min
Game_D,Puzzle,2030-01-29,4106.0,,132.0,8248.0,2469.0,13862.0,,21.0,104.0
Game_C,Racing,2030-01-30,1378.0,7.0,74.0,,,15692.0,827.0,44.0,22.0
Game_B,Action,2030-01-31,1386.0,15.0,106.0,3203.0,4967.0,,6881.0,47.0,78.0
Game_A,Action,2030-02-01,4829.0,16.0,81.0,3834.0,6907.0,3655.0,5739.0,34.0,109.0
Game_D,,2030-02-02,3284.0,,368.0,9986.0,8801.0,8433.0,1449.0,36.0,30.0
Game_A,Puzzle,2030-02-03,1615.0,29.0,61.0,3479.0,2854.0,2314.0,10578.0,16.0,3.0
Game_C,Racing,2030-02-04,,,368.0,5856.0,5819.0,15902.0,7538.0,27.0,74.0
Game_A,,2030-02-05,3330.0,53.0,382.0,1434.0,725.0,6272.0,8548.0,0.0,117.0
Game_A,Puzzle,2030-02-06,3048.0,29.0,141.0,2706.0,3511.0,1218.0,12787.0,8.0,65.0
Game_D,Racing,2030-02-07,2754.0,15.0,50.0,9260.0,4626.0,5703.0,,,
,Racing,2030-02-08,1463.0,58.0,484.0,,1113.0,16994.0,14147.0,12.0,114.0
Game_A,Racing,,4301.0,40.0,375.0,2904.0,598.0,,1807.0,46.0,30.0
Game_B,Puzzle,2030-02-10,1966.0,43.0,185.0,,,14145.0,8889.0,31.0,47.0
Game_C,,2030-02-11,1171.0,57.0,245.0,4959.0,6416.0,18986.0,13203.0,27.0,102.0
Game_A,Action,2030-02-12,4158.0,30.0,182.0,7825.0,3837.0,6064.0,3279.0,30.0,42.0
Game_D,Puzzle,2030-02-13,4624.0,18.0,135.0,7347.0,3199.0,14788.0,14206.0,7.0,
Game_C,Action,2030-02-14,2146.0,43.0,344.0,7156.0,6417.0,18489.0,13725.0,7.0,3.0
Game_C,Racing,2030-02-15,1842.0,44.0,328.0,3713.0,8017.0,,7818.0,33.0,61.0
Game_D,Action,2030-02-16,2321.0,5.0,,7194.0,1519.0,3488.0,3836.0,22.0,47.0
,,2030-02-17,2908.0,58.0,229.0,,3525.0,19802.0,14031.0,9.0,27.0
,,2030-02-18,1689.0,8.0,53.0,7867.0,4028.0,17411.0,5835.0,36.0,15.0
Game_C,Puzzle,2030-02-19,3622.0,34.0,175.0,4727.0,4386.0,9207.0,10030.0,47.0,
Game_A,Action,2030-02-20,2507.0,16.0,224.0,4546.0,6731.0,13770.0,10383.0,24.0,88.0
Game_B,Action,2030-02-21,3212.0,39.0,300.0,3303.0,5682.0,8977.0,8907.0,32.0,76.0
Game_D,,2030-02-22,,17.0,70.0,4681.0,6078.0,5661.0,8002.0,44.0,68.0
Game_B,,2030-02-23,2722.0,,489.0,8852.0,7229.0,5549.0,8026.0,3.0,
,Action,2030-02-24,1382.0,35.0,154.0,4221.0,7461.0,16029.0,2149.0,6.0,64.0
Game_C,Puzzle,2030-02-25,3256.0,,115.0,5374.0,6513.0,5973.0,13972.0,32.0,
,Racing,2030-02-26,4810.0,47.0,492.0,2082.0,1296.0,9436.0,3362.0,1.0,117.0
Game_A,,,4503.0,,312.0,9637.0,2457.0,11086.0,9301.0,47.0,13.0
,Puzzle,2030-02-28,2412.0,8.0,98.0,2592.0,,18740.0,11250.0,45.0,74.0
Game_C,Puzzle,2030-03-01,2583.0,56.0,65.0,,3180.0,7964.0,1417.0,31.0,33.0
Game_C,Action,2030-03-02,3271.0,20.0,194.0,,4941.0,,12944.0,4.0,55.0
,Racing,2030-03-03,,11.0,389.0,6179.0,3448.0,2745.0,8853.0,45.0,28.0
,Puzzle,2030-03-04,1371.0,26.0,299.0,7472.0,,13697.0,4637.0,16.0,81.0
,Action,,2710.0,33.0,392.0,3775.0,,,7847.0,,78.0
Game_C,Racing,2030-03-06,2469.0,15.0,,2590.0,5984.0,19499.0,5949.0,11.0,109.0
Game_B,,2030-03-07,,37.0,124.0,7004.0,4731.0,3267.0,6182.0,34.0,24.0
Game_D,Puzzle,2030-03-08,1115.0,33.0,339.0,8230.0,1481.0,19651.0,3311.0,20.0,93.0
Game_C,,2030-03-09,4341.0,43.0,,,5670.0,10688.0,14240.0,20.0,108.0
Game_A,Racing,2030-03-10,1446.0,,331.0,6118.0,,16065.0,3921.0,1.0,65.0
Game_D,Action,2030-03-11,2391.0,,115.0,7454.0,6849.0,11988.0,4715.0,20.0,
Game_B,Action,2030-03-12,4324.0,59.0,174.0,8960.0,,5481.0,9790.0,,39.0
,Puzzle,2030-03-13,2340.0,43.0,368.0,2561.0,8048.0,1929.0,14825.0,,90.0
Game_B,Racing,2030-03-14,1414.0,46.0,136.0,4646.0,2491.0,8773.0,3221.0,,117.0
Game_A,,,4166.0,,90.0,8596.0,,4324.0,11400.0,17.0,112.0
Game_D,Racing,2030-03-16,2808.0,,235.0,8240.0,5930.0,5587.0,8814.0,22.0,14.0
Game_D,Puzzle,2030-03-17,3939.0,44.0,403.0,,3946.0,,11392.0,30.0,31.0
Game_A,Racing,2030-03-18,2047.0,,429.0,4238.0,7275.0,16787.0,3753.0,25.0,19.0
Game_D,Racing,2030-03-19,4699.0,45.0,384.0,2600.0,5661.0,6499.0,11753.0,1.0,52.0
Game_A,Puzzle,2030-03-20,3710.0,38.0,315.0,,3069.0,4841.0,12653.0,38.0,77.0
Game_A,Action,2030-03-21,2873.0,49.0,320.0,7071.0,,,1288.0,6.0,90.0
Game_A,Action,,2073.0,17.0,91.0,1709.0,1835.0,,756.0,23.0,66.0
Game_B,Puzzle,2030-03-23,,59.0,,3971.0,5913.0,8059.0,4525.0,38.0,48.0
Game_D,Racing,,1717.0,59.0,234.0,1793.0,612.0,1665.0,,,
Game_A,Puzzle,2030-03-25,4569.0,40.0,264.0,4099.0,4272.0,11220.0,7241.0,25.0,76.0
Game_D,Action,2030-03-26,2358.0,29.0,66.0,,,11774.0,4154.0,22.0,88.0
Game_B,Action,2030-03-27,4150.0,28.0,493.0,6765.0,2487.0,1553.0,14080.0,13.0,81.0
,Puzzle,,2605.0,,314.0,1026.0,,14860.0,8160.0,28.0,0.0
,Puzzle,2030-03-29,4098.0,21.0,163.0,7693.0,2485.0,8045.0,3751.0,,38.0
,Action,2030-03-30,3318.0,6.0,,6322.0,5591.0,10380.0,5768.0,30.0,
Game_C,Puzzle,2030-03-31,1561.0,,341.0,9276.0,752.0,1149.0,12281.0,,54.0
Game_D,Action,2030-04-01,3851.0,35.0,97.0,6951.0,8815.0,17373.0,13959.0,1.0,68.0
Game_D,Puzzle,2030-04-02,3294.0,33.0,,4101.0,1123.0,14343.0,13467.0,22.0,1.0
Game_B,Puzzle,2030-04-03,4847.0,54.0,146.0,7609.0,3656.0,3853.0,,,93.0
Game_D,Puzzle,2030-04-04,4662.0,32.0,424.0,6309.0,3889.0,11128.0,13989.0,10.0,16.0
Game_C,,2030-04-05,1386.0,31.0,,1011.0,3917.0,13580.0,8062.0,28.0,28.0
Game_A,Puzzle,2030-04-06,1701.0,19.0,375.0,8770.0,3445.0,16254.0,9299.0,41.0,116.0
Game_A,Action,2030-04-07,3606.0,35.0,123.0,6413.0,2592.0,3736.0,4926.0,34.0,
Game_A,Action,2030-04-08,1972.0,44.0,385.0,6774.0,3205.0,1956.0,4427.0,,3.0
,,2030-04-09,2384.0,,117.0,1179.0,4259.0,12440.0,,8.0,72.0
Game_D,Puzzle,2030-04-10,4937.0,37.0,295.0,,5612.0,6180.0,5826.0,31.0,63.0
Game_C,Action,2030-04-11,1983.0,24.0,455.0,8279.0,1053.0,9607.0,2652.0,29.0,84.0
,Action,,2511.0,46.0,126.0,8188.0,5404.0,12646.0,9238.0,14.0,42.0
Game_D,Racing,2030-04-13,,16.0,257.0,8312.0,,15342.0,8388.0,13.0,75.0
Game_D,,2030-04-14,,41.0,421.0,3024.0,3277.0,6013.0,13580.0,16.0,11.0
Game_A,,,2951.0,13.0,303.0,8666.0,,1084.0,10596.0,21.0,
Game_C,Racing,2030-04-16,2279.0,,270.0,4217.0,1814.0,2935.0,5974.0,29.0,67.0
Game_C,Racing,,4293.0,12.0,311.0,7584.0,3993.0,,10374.0,16.0,60.0
Game_D,Puzzle,2030-04-18,2907.0,36.0,459.0,6285.0,8790.0,10262.0,988.0,15.0,91.0
Game_A,Puzzle,2030-04-19,1752.0,52.0,380.0,8370.0,7973.0,12604.0,2322.0,,72.0
Game_A,Action,2030-04-20,3828.0,18.0,393.0,2519.0,7515.0,10713.0,8260.0,,103.0
Game_C,Racing,,2024.0,31.0,308.0,,6210.0,,,30.0,50.0
,Puzzle,2030-04-22,1545.0,29.0,357.0,7856.0,1722.0,3473.0,3621.0,11.0,119.0
Game_A,Puzzle,2030-04-23,,17.0,123.0,,5083.0,1735.0,4274.0,32.0,95.0
Game_A,,2030-04-24,1078.0,,174.0,7457.0,6020.0,,6946.0,11.0,76.0
,Puzzle,2030-04-25,,25.0,,,8372.0,3562.0,11764.0,24.0,97.0
,Puzzle,2030-04-26,3381.0,49.0,303.0,6054.0,5931.0,,,37.0,82.0
Game_C,Racing,2030-04-27,1888.0,,496.0,3070.0,2205.0,4906.0,9341.0,47.0,77.0
Game_C,Racing,2030-04-28,4420.0,41.0,370.0,2781.0,1017.0,2272.0,9339.0,17.0,4.0
Game_B,Racing,2030-04-29,4169.0,52.0,357.0,9530.0,1720.0,,5981.0,18.0,90.0
,Racing,2030-04-30,2105.0,47.0,284.0,2516.0,3006.0,2862.0,9072.0,,27.0
Game_C,Action,,3549.0,58.0,299.0,6491.0,4825.0,5226.0,8333.0,34.0,89.0
Game_A,Racing,2030-05-02,2990.0,,381.0,6949.0,5979.0,13610.0,14997.0,4.0,9.0
Game_C,Puzzle,2030-05-03,2500.0,17.0,447.0,4290.0,,10014.0,10758.0,34.0,87.0
Game_A,Racing,,4998.0,32.0,394.0,5570.0,3590.0,17926.0,7617.0,26.0,
Game_B,Action,2030-05-05,4775.0,,121.0,2379.0,6997.0,7209.0,,36.0,
,Puzzle,,3812.0,29.0,284.0,8670.0,5668.0,11270.0,10982.0,45.0,79.0
Game_C,Racing,,,55.0,373.0,1800.0,7493.0,18268.0,12916.0,20.0,16.0
,Racing,2030-05-08,1549.0,39.0,,6267.0,,4649.0,9891.0,15.0,64.0
Game_C,Racing,,3061.0,51.0,443.0,4495.0,5777.0,15126.0,13196.0,27.0,20.0
Game_B,Puzzle,2030-05-10,1391.0,43.0,164.0,4257.0,8757.0,17073.0,5387.0,24.0,53.0
,Puzzle,2030-05-11,4418.0,11.0,362.0,7558.0,6592.0,4666.0,3490.0,32.0,110.0
,Action,2030-05-12,3357.0,42.0,277.0,1981.0,3406.0,14357.0,9799.0,16.0,48.0
,Puzzle,2030-05-13,3433.0,36.0,,3088.0,1070.0,16448.0,3947.0,42.0,
Game_A,Puzzle,2030-05-14,4280.0,7.0,395.0,3952.0,,10913.0,721.0,,21.0
,Racing,2030-05-15,2380.0,,294.0,3126.0,4242.0,9566.0,8118.0,40.0,68.0
Game_C,Puzzle,,1973.0,,355.0,5812.0,1265.0,,10131.0,3.0,63.0
Game_C,Racing,2030-05-17,4672.0,,63.0,9063.0,8314.0,1557.0,7088.0,1.0,35.0
Game_B,Racing,2030-05-18,4639.0,59.0,65.0,4861.0,8235.0,10472.0,,8.0,20.0
Game_D,Puzzle,,4165.0,54.0,487.0,6903.0,,12615.0,14136.0,30.0,
Game_B,,2030-05-20,,26.0,476.0,3591.0,8096.0,7040.0,,,
Game_B,Action,2030-05-21,1339.0,12.0,,4322.0,1039.0,14884.0,6809.0,36.0,
Game_A,Puzzle,2030-05-22,,21.0,159.0,7437.0,8485.0,2128.0,3255.0,,47.0
Game_A,Action,,4516.0,,,,2549.0,18744.0,3290.0,4.0,75.0
Game_D,Racing,2030-05-24,1756.0,31.0,,3861.0,,10292.0,8326.0,23.0,17.0
Game_C,Racing,,2045.0,37.0,,,5175.0,6349.0,,23.0,117.0
Game_B,Puzzle,,,,115.0,2755.0,2163.0,13319.0,,,98.0
Game_D,,,4556.0,,216.0,9237.0,,10823.0,7652.0,49.0,
Game_A,Action,2030-05-28,4855.0,46.0,122.0,7227.0,3939.0,1057.0,4554.0,44.0,113.0
,Racing,2030-05-29,3353.0,16.0,452.0,5638.0,7643.0,9503.0,7556.0,30.0,43.0
Game_C,Puzzle,,3681.0,52.0,449.0,3567.0,3747.0,11193.0,13824.0,36.0,93.0
Game_A,Action,2030-05-31,4199.0,,359.0,4123.0,,6493.0,7924.0,18.0,44.0
Game_A,Puzzle,2030-06-01,3672.0,31.0,,,2410.0,4877.0,8181.0,22.0,96.0
Game_A,Action,2030-06-02,,52.0,161.0,8081.0,,3282.0,7008.0,34.0,35.0
Game_D,Racing,2030-06-03,4344.0,,,5907.0,4013.0,12375.0,724.0,49.0,39.0
Game_C,,2030-06-04,1847.0,27.0,456.0,5962.0,5109.0,2431.0,7639.0,5.0,50.0
Game_B,Puzzle,,1441.0,46.0,422.0,8150.0,4956.0,13526.0,10933.0,5.0,116.0
Game_D,Racing,2030-06-06,,53.0,134.0,2766.0,3835.0,2775.0,12844.0,36.0,29.0
Game_D,Action,2030-06-07,1129.0,33.0,188.0,4549.0,8668.0,12351.0,8636.0,29.0,25.0
Game_D,,2030-06-08,4203.0,54.0,,3309.0,7556.0,15639.0,12388.0,0.0,84.0
Game_A,Puzzle,,1596.0,24.0,154.0,2976.0,3253.0,,3850.0,7.0,100.0
Game_C,Puzzle,2030-06-10,2958.0,,373.0,8180.0,1872.0,16203.0,4327.0,27.0,106.0
,Puzzle,2030-06-11,2505.0,21.0,330.0,,3876.0,4974.0,1903.0,24.0,30.0
Game_B,Action,2030-06-12,1861.0,20.0,496.0,9917.0,8981.0,6905.0,4712.0,32.0,119.0
Game_C,Action,,4461.0,23.0,463.0,5381.0,563.0,5465.0,909.0,37.0,55.0
Game_B,Action,,3640.0,12.0,478.0,,4445.0,,2416.0,13.0,60.0
Game_C,Action,2030-06-15,1998.0,42.0,172.0,8425.0,829.0,12058.0,12130.0,10.0,
,Action,2030-06-16,3372.0,42.0,267.0,,5358.0,13636.0,4567.0,1.0,80.0
,Racing,2030-06-17,4140.0,,,7060.0,2463.0,3302.0,,29.0,97.0
Game_D,Action,2030-06-18,,33.0,110.0,9689.0,3588.0,,7572.0,29.0,23.0
Game_B,Action,2030-06-19,3495.0,45.0,149.0,4976.0,640.0,14447.0,10675.0,3.0,96.0
Game_C,Racing,2030-06-20,2551.0,,356.0,1704.0,5039.0,19426.0,2551.0,12.0,3.0
Game_D,Action,2030-06-21,3866.0,,403.0,6452.0,2973.0,15162.0,4201.0,6.0,8.0
Game_D,Puzzle,2030-06-22,2640.0,35.0,,7094.0,6094.0,17058.0,8714.0,37.0,1.0
Game_C,Action,2030-06-23,,48.0,253.0,4681.0,,9714.0,3468.0,2.0,
Game_B,,2030-06-24,2511.0,16.0,307.0,,5864.0,11899.0,,8.0,37.0
,,2030-06-25,2736.0,59.0,54.0,2916.0,,3998.0,1101.0,13.0,44.0
,Puzzle,2030-06-26,3756.0,21.0,495.0,8501.0,,1909.0,11727.0,10.0,14.0
Game_B,Puzzle,,2449.0,19.0,246.0,2845.0,5194.0,,,36.0,106.0
,Puzzle,,4768.0,13.0,,5654.0,5306.0,2880.0,13757.0,13.0,41.0
Game_D,Action,2030-06-29,2857.0,43.0,391.0,7413.0,1369.0,13497.0,5774.0,18.0,2.0
,,2030-06-30,1264.0,46.0,182.0,9111.0,6579.0,19944.0,2342.0,7.0,30.0
Game_D,Puzzle,2030-07-01,4946.0,52.0,,,7807.0,8527.0,11366.0,,51.0
Game_B,Racing,2030-07-02,3659.0,16.0,373.0,4090.0,4159.0,6696.0,12868.0,6.0,40.0
Game_D,Puzzle,2030-07-03,4413.0,36.0,302.0,2370.0,4102.0,4072.0,3162.0,2.0,56.0
,Puzzle,2030-07-04,3879.0,29.0,314.0,2928.0,2948.0,13018.0,9174.0,2.0,41.0
Game_D,Racing,2030-07-05,4797.0,43.0,142.0,2636.0,8092.0,5476.0,4536.0,17.0,52.0
,,2030-07-06,4349.0,,199.0,7180.0,3453.0,12067.0,3139.0,44.0,118.0
Game_D,,2030-07-07,,19.0,,9283.0,5631.0,5489.0,6026.0,32.0,55.0
Game_B,Racing,2030-07-08,,36.0,187.0,,,,12003.0,36.0,86.0
Game_A,,2030-07-09,1156.0,,257.0,9376.0,8719.0,15367.0,12820.0,27.0,75.0
Game_B,Racing,,,48.0,174.0,1831.0,887.0,,,35.0,71.0
Game_B,Racing,2030-07-11,3298.0,47.0,283.0,,,4097.0,5868.0,15.0,52.0
Game_A,,2030-07-12,3925.0,56.0,110.0,6315.0,8941.0,12817.0,7643.0,,84.0
Game_B,Racing,2030-07-13,2632.0,39.0,356.0,9455.0,,2084.0,13067.0,,84.0
Game_B,Action,2030-07-14,3577.0,38.0,315.0,6327.0,,1552.0,6603.0,17.0,
Game_D,Racing,2030-07-15,3374.0,42.0,183.0,2286.0,1391.0,2153.0,4325.0,48.0,80.0
Game_C,Puzzle,2030-07-16,4008.0,58.0,367.0,2529.0,6088.0,19629.0,10891.0,45.0,
Game_B,Racing,2030-07-17,1894.0,9.0,162.0,7655.0,1805.0,19070.0,10374.0,45.0,36.0
Game_B,Action,2030-07-18,3144.0,22.0,438.0,2877.0,,,6170.0,18.0,
Game_B,Racing,2030-07-19,1512.0,20.0,427.0,6431.0,5048.0,9689.0,5296.0,28.0,7.0
Game_D,Action,2030-07-20,1215.0,12.0,240.0,3478.0,,,,5.0,81.0
Game_C,Action,2030-07-21,,29.0,,1100.0,,16034.0,14567.0,44.0,
Game_A,Puzzle,2030-07-22,4331.0,36.0,489.0,4087.0,8953.0,,7378.0,49.0,
Game_D,,2030-07-23,3172.0,,,,2840.0,1805.0,1518.0,46.0,
Game_D,Action,2030-07-24,4153.0,56.0,368.0,8425.0,,1920.0,5849.0,26.0,9.0
Game_C,Racing,2030-07-25,4354.0,26.0,416.0,3291.0,6894.0,14162.0,5260.0,6.0,89.0
Game_C,Action,2030-07-26,2706.0,35.0,138.0,6467.0,824.0,2443.0,11662.0,26.0,
Game_D,Action,,3106.0,47.0,236.0,9296.0,8348.0,8048.0,,18.0,69.0
Game_A,Racing,,2567.0,14.0,356.0,1693.0,8614.0,14707.0,10110.0,16.0,114.0
Game_D,Racing,2030-07-29,3208.0,,483.0,6786.0,,18929.0,3000.0,40.0,80.0
,Racing,2030-07-30,3331.0,,,,5282.0,2210.0,3167.0,10.0,86.0
Game_A,Racing,2030-07-31,3153.0,32.0,409.0,,3637.0,17004.0,13844.0,4.0,41.0
Game_C,Action,2030-08-01,2128.0,10.0,172.0,4392.0,4398.0,,6534.0,,36.0
Game_A,,,4510.0,24.0,,3268.0,1335.0,7212.0,10078.0,46.0,91.0
Game_B,,2030-08-03,1227.0,9.0,,,4654.0,11340.0,5730.0,11.0,79.0
Game_C,Action,2030-08-04,4771.0,27.0,425.0,4783.0,,10700.0,9836.0,41.0,75.0
Game_C,Racing,2030-08-05,4653.0,13.0,228.0,6973.0,6909.0,18297.0,10755.0,41.0,57.0
Game_D,Puzzle,2030-08-06,3365.0,33.0,229.0,6969.0,4813.0,9581.0,5334.0,10.0,
Game_C,Racing,2030-08-07,2487.0,20.0,148.0,9981.0,6146.0,14045.0,2046.0,9.0,58.0
Game_C,Action,2030-08-08,1801.0,58.0,379.0,5648.0,8108.0,3570.0,2645.0,27.0,23.0
Game_B,Puzzle,,2622.0,50.0,83.0,5939.0,4221.0,3779.0,2663.0,6.0,27.0
Game_C,Racing,,2905.0,26.0,469.0,9850.0,8411.0,19360.0,3512.0,,36.0
Game_B,Puzzle,2030-08-11,3921.0,12.0,119.0,9024.0,2171.0,12628.0,14282.0,,
Game_B,Puzzle,2030-08-12,1471.0,24.0,,8857.0,1416.0,18178.0,14250.0,4.0,32.0
Game_B,Action,2030-08-13,2079.0,,415.0,2018.0,6088.0,2722.0,4944.0,41.0,1.0
,Racing,2030-08-14,3672.0,18.0,321.0,,6996.0,14885.0,13019.0,7.0,100.0
Game_A,Puzzle,2030-08-15,3060.0,43.0,108.0,4657.0,2336.0,18282.0,14784.0,49.0,118.0
Game_D,Puzzle,2030-08-16,4511.0,41.0,230.0,5846.0,2638.0,1102.0,11874.0,0.0,82.0
Game_A,Racing,2030-08-17,2041.0,54.0,68.0,,4507.0,14262.0,,4.0,27.0
Game_C,Puzzle,,3741.0,38.0,275.0,1774.0,2405.0,8453.0,12693.0,10.0,14.0
Game_A,Puzzle,2030-08-19,4020.0,15.0,144.0,,4489.0,,,42.0,0.0
Game_A,Puzzle,2030-08-20,3160.0,58.0,418.0,4182.0,3985.0,,4059.0,47.0,106.0
Game_C,Racing,,1228.0,,346.0,,5297.0,19416.0,10248.0,,27.0
Game_C,Racing,2030-08-22,1170.0,,,5329.0,3232.0,13224.0,3186.0,,49.0
Game_C,Racing,,1294.0,35.0,224.0,7167.0,,7172.0,,38.0,34.0
Game_A,Racing,,1188.0,58.0,271.0,,1821.0,12252.0,6566.0,46.0,95.0
,Action,2030-08-25,1425.0,48.0,152.0,,3854.0,,2156.0,28.0,27.0
Game_C,,,1976.0,38.0,,6101.0,7601.0,8197.0,7279.0,24.0,8.0
Game_D,Racing,,2102.0,54.0,232.0,2369.0,5243.0,14677.0,,47.0,23.0
Game_D,Puzzle,2030-08-28,3705.0,11.0,400.0,6497.0,7514.0,12039.0,,5.0,62.0
Game_B,Puzzle,2030-08-29,1918.0,53.0,452.0,7665.0,3912.0,5570.0,9083.0,10.0,3.0
,Action,2030-08-30,4253.0,,367.0,,,,5789.0,16.0,55.0
Game_B,Racing,,1498.0,27.0,404.0,3765.0,1857.0,,6720.0,,108.0
Game_D,Racing,2030-09-01,2821.0,50.0,398.0,3817.0,3981.0,1434.0,10680.0,,40.0
Game_B,Puzzle,2030-09-02,3809.0,11.0,492.0,8791.0,2266.0,16139.0,12777.0,,
Game_C,,2030-09-03,,58.0,370.0,1716.0,8719.0,10449.0,796.0,35.0,47.0
Game_C,,2030-09-04,,29.0,117.0,5040.0,7663.0,10122.0,6973.0,18.0,85.0
,Puzzle,,4779.0,7.0,77.0,2711.0,2970.0,14603.0,1586.0,37.0,103.0
Game_A,Action,2030-09-06,2858.0,42.0,323.0,6367.0,659.0,11991.0,13057.0,49.0,57.0
Game_B,,2030-09-07,,24.0,331.0,7261.0,3392.0,14859.0,,20.0,38.0
Game_D,Action,2030-09-08,3295.0,38.0,409.0,1008.0,,16571.0,11953.0,10.0,118.0
Game_D,Puzzle,2030-09-09,1145.0,,452.0,9789.0,4613.0,7461.0,5694.0,,112.0
Game_D,Racing,2030-09-10,2641.0,48.0,360.0,5118.0,8249.0,,6305.0,2.0,24.0
Game_A,Action,2030-09-11,,48.0,168.0,,8298.0,5852.0,13297.0,33.0,59.0
Game_A,,2030-09-12,2319.0,34.0,429.0,7383.0,5499.0,3512.0,7222.0,17.0,111.0
Game_C,Action,2030-09-13,3629.0,,490.0,4667.0,2070.0,16446.0,9808.0,14.0,116.0
Game_D,Action,2030-09-14,1469.0,,183.0,3246.0,3905.0,2263.0,9768.0,,85.0
Game_A,Puzzle,2030-09-15,4577.0,39.0,178.0,4626.0,6027.0,3747.0,995.0,49.0,113.0
Game_C,Action,2030-09-16,1192.0,24.0,57.0,3822.0,6348.0,16416.0,3495.0,14.0,111.0
Game_D,Action,2030-09-17,2091.0,22.0,100.0,,7317.0,8280.0,,29.0,
Game_B,Puzzle,2030-09-18,,,390.0,,2127.0,11974.0,13412.0,16.0,97.0
Game_C,Racing,,4888.0,48.0,,2107.0,6643.0,18477.0,4824.0,17.0,60.0
Game_A,Action,2030-09-20,,31.0,224.0,1299.0,8896.0,11978.0,6893.0,,
Game_A,Puzzle,2030-09-21,3929.0,53.0,,9102.0,7058.0,12007.0,6010.0,49.0,
Game_C,Action,2030-09-22,3410.0,,241.0,6400.0,5772.0,4763.0,1220.0,42.0,100.0
Game_C,Puzzle,2030-09-23,2820.0,27.0,298.0,2082.0,8381.0,13227.0,5575.0,17.0,
Game_A,Racing,2030-09-24,3964.0,36.0,284.0,9167.0,4247.0,,6825.0,34.0,26.0
Game_B,Racing,2030-09-25,,14.0,132.0,3800.0,,11515.0,13054.0,12.0,110.0
Game_D,Puzzle,2030-09-26,,15.0,142.0,4951.0,5574.0,1232.0,,13.0,112.0
Game_B,,2030-09-27,3568.0,42.0,422.0,9967.0,7653.0,19485.0,13068.0,35.0,
Game_C,Puzzle,2030-09-28,2786.0,10.0,,7768.0,7233.0,13544.0,4526.0,17.0,41.0
Game_B,Racing,2030-09-29,2454.0,45.0,361.0,2452.0,566.0,3028.0,12747.0,4.0,51.0
Game_A,,2030-09-30,2867.0,,317.0,,8500.0,,5557.0,13.0,92.0
,Racing,2030-10-01,4369.0,38.0,466.0,3303.0,8145.0,17022.0,7310.0,24.0,104.0
Game_D,Puzzle,,4506.0,40.0,169.0,8157.0,4658.0,10650.0,1606.0,,47.0
,,2030-10-03,4767.0,41.0,120.0,2851.0,902.0,,5805.0,38.0,31.0
Game_A,Racing,2030-10-04,3738.0,21.0,66.0,2897.0,8425.0,3413.0,12624.0,11.0,23.0
,Puzzle,2030-10-05,,44.0,302.0,6825.0,4666.0,9026.0,12414.0,39.0,2.0
Game_D,Racing,2030-10-06,,44.0,494.0,9806.0,3425.0,6418.0,,27.0,117.0
Game_B,,2030-10-07,3579.0,58.0,171.0,1244.0,3493.0,10952.0,7174.0,34.0,26.0
,Action,2030-10-08,,16.0,429.0,,1271.0,4597.0,10063.0,0.0,72.0
Game_D,Action,2030-10-09,2434.0,25.0,59.0,,7871.0,18762.0,9114.0,2.0,39.0
Game_D,Puzzle,2030-10-10,1839.0,44.0,336.0,3779.0,,,2505.0,42.0,22.0
Game_C,Racing,2030-10-11,4136.0,23.0,365.0,2846.0,8667.0,1929.0,13241.0,49.0,6.0
Game_D,Action,,4765.0,7.0,375.0,8021.0,2056.0,16455.0,,,80.0
Game_D,,2030-10-13,,22.0,322.0,1473.0,1651.0,15905.0,5761.0,8.0,36.0
Game_B,Puzzle,2030-10-14,,57.0,355.0,5131.0,5814.0,1974.0,13103.0,35.0,6.0
,Racing,2030-10-15,1535.0,55.0,342.0,2792.0,1717.0,13679.0,14487.0,22.0,93.0
Game_A,,,2407.0,23.0,259.0,,,19073.0,1263.0,23.0,76.0
,Racing,2030-10-17,4502.0,,495.0,,8539.0,,14043.0,9.0,81.0
Game_A,Racing,2030-10-18,1082.0,10.0,267.0,8229.0,2542.0,14599.0,12060.0,49.0,94.0
,Puzzle,2030-10-19,,,290.0,,6803.0,13810.0,,47.0,
,Puzzle,2030-10-20,4902.0,12.0,423.0,6281.0,3169.0,9917.0,9644.0,11.0,77.0
Game_C,Puzzle,2030-10-21,,52.0,249.0,6858.0,,9353.0,11614.0,18.0,81.0
,Action,2030-10-22,1950.0,22.0,265.0,1944.0,,8784.0,6191.0,31.0,
Game_B,Action,2030-10-23,4899.0,56.0,,2511.0,4878.0,15225.0,7559.0,23.0,16.0
Game_D,Puzzle,2030-10-24,1610.0,52.0,462.0,5081.0,7727.0,1658.0,14857.0,,
Game_C,Puzzle,2030-10-25,1573.0,47.0,,7118.0,6761.0,3897.0,4979.0,,94.0
Game_C,,2030-10-26,3333.0,,265.0,1858.0,922.0,,11889.0,,38.0
Game_A,,2030-10-27,,53.0,129.0,,590.0,19926.0,4698.0,26.0,116.0
Game_D,Action,2030-10-28,4605.0,53.0,316.0,9421.0,3872.0,14572.0,,18.0,35.0
Game_D,Action,2030-10-29,1458.0,16.0,439.0,,6536.0,,4523.0,,14.0
